title,url
Login issues,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4966-
Disappointed by 77W/A380 Saver Awards,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4981-
Redemption in F - Conversion to A380,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4934-
Given inaccurate info by KF call centre - <24hrs,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4879-
Award booking but not enough miles at moment,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4913-
Another upgrade question- two segments,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4903-
[ASK] KF upgrade for three from Y to J class one at a time,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4907-
From Zero To PPS In 12 Weeks - Some Thoughts,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4742-
Crediting miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4896-
Booking classes on SQ,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4894-
Newbie question,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4781-
"US $ 1,360.20 in taxes and fees for SFO - SIN Award",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4777-
VS Check In as a KF Gold,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4864-
SQ status match for HKG,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4841-
KF Upgrade,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4863-
FRA-SIN in C - Miles?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4779-
QPPS No. of Years as Member is coming back?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4828-
Priority tags,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4759-
Crossroads - TG or SQ FFP,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4362-
NZ booking class in Y that will earn Krisflyer miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4773-
PPS Value credited wrongly SIN-MNL ... then corrected,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4246-
Redemption ???,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4736-
Just Saw A LPPS Card!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4688-
Kris Flyer and PPS Qual Year Differences,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4577-
Open Jaw Star Alliance Awards?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4659-
A special (shopping) offer for KrisFlyer Elite members,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4650-
Retroactive Claim for SQ Codeshare,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4652-
Is a C-F upgrade worth 40K points,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4624-
Your Exclusive Invitation to...,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4279-
stay @ Mercure Hotel FRA,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4608-
Mileage accrual in C on LX,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4525-
KrisShop - Retroactive Miles Claim,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4623-
Question on PPS Requalification,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4535-
need ~2400 miles to KF Gold,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4562-
Move from Krisflyer to TG ROP??,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4598-
Is being PPS worth it anymore?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4541-
New PPS member,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4421-
Question on becoming PPS,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4540-
Redemption ticket costs increasing,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4498-
"Online upgrade, get 15%Discount or not???",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1894-
I dont understand how krisflyer works (have looked on SQ website),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4448-
KrisFlyer/ Marriott Promotion,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2301-
upgrade from W to Business Class ???,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4471-
Requalifying PPS early: what happens to validity period?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4454-
QPP to TPP crossover under new system?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4445-
M Class no longer valid for Upgrade [edit: now fact],http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3978-
PPS Value:  Only on SQ Ticketing Stock?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4435-
Mistake at Outsourced Centre?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4404-
BCN to SIN in Biz.pay with PPS Amex CC.Miles credit to M&M,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4390-
A345 SIN-CGK-SIN Redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4349-
Online redemption query: can you buy miles and get the 15% discount?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1968-
"SQ*S, SQ*P what do they mean?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4315-
PPS value for SIN - FRA and FRA- SIN,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3217-
Question - can we use KF miles to upgrade on TG?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4328-
15% off for upgrade bookings on the phone?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4316-
KrisFlyer agent making up rules & lying,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4264-
PPSV on upgraded ticket,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3767-
Invitation to Movie for PPS members,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4232-
Award Tix - USA Reduced?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4244-
More expensive service fees for all :(,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3255-
Redemption on 777-300 ER Etc,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4257-
"Using Krisflyer miles to UG, but credit to BD",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4085-
Anyone willing to sell me an upgrade?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4165-
Is C worth the fare or the miles??,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4180-
SQ PPS no longer allowed into Virgin's JFK lounge (even if flying business)?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3861-
"over 1 month later, still no PPS value??",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4042-
"travelling with KF*G, crediting to BD",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4149-
"Newbie here, please help with Krisflyer!",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4078-
Requalified PPS,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4043-
KF Gold re-qualification,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3689-
Show Me The Money...: No. of PPS Members Remaining After the Cull,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4010-
KrisFlyer did poorly on Freddie Awards,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3958-
TG miles for KrisFlyer,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3975-
Earning miles on VX,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4001-
KrisFlyer miles valid for VS Upgrade?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3977-
Krisflyer & PPS pecking order,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3938-
"Combined C Saver and C reward , Stopover Possible ?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3943-
PPS Card,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3742-
Transferring miles between accounts?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3924-
F redemption opening up chances,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3917-
KF redemption ticketing Question,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3858-
S$1917 for taxes/surcharges ?!?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3865-
BPs did not show QPP status,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3784-
Online booking system problem - Earned miles indicator,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3825-
Question on TPP Qualification,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3800-
Account statement,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3802-
Star Alliance Redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3704-
Newbie Question:  Elite Qualification,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3666-
Four Y-C Upgrades,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3785-
Earning miles for redemption nominees on award flights,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3760-
"downgrade to Y, still receive pps credit?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3755-
No First Cls Redemption to LAX,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3659-
Changes to PPS - 1 year later ...,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3718-
Redeeming during “summer”,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3729-
Another Rumour?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3694-
Any PPS discount when using vouchers ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3717-
Help! Redemption Experts Please Come In!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3680-
Air Ticket Redemption for trip to New Zealand,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3711-
"The Main Impact of ""NO STICKER"" on Boarding Pass",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3573-
"Changing award ticket routing, possible?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3636-
PPS Club Desktop Calendar and Management Diary 2008,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2740-
Saver Awards on 77W and A380,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3556-
Hall of Shame:  Hotels That Don't Get Around to Crediting KrisFlyer Miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3570-
KF miles for DL codeshare on CI metal?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3574-
IAH-SIN redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3561-
PPS double-dipping: FQTS vs FQTV1 & FQTV2,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3546-
What to do with 60K KF miles?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3543-
PPSV and FX rates,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3470-
PPS Value for JFK-FRA RTW Star 3,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3516-
SQ Redemption Query,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3529-
PPS Club Luggage Tag & Padlock,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3521-
Krisflyer Mileage Acural For Nominees,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3509-
Krisflyer Mileage,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3480-
Mileage credit on partners for R class,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2810-
Accrue PPS Value and earn M&M,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3388-
A question about the redemption booking,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3379-
double mileage for SQ27/28 in C and J,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3331-
Soft Landing from Gold to Silver,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3373-
faded wording on new-gen PPS card,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3345-
PPS Value reset to ZERO every year,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3327-
Would you spend 90K Krisflyer miles...,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3274-
Lost my PPS status ! When does KF G start ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3260-
guests CLub House JFK,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3252-
Sneaky PPS members,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3118-
SIN-AKL again!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3168-
Aussie SQ Travellers' Krisflyer Reward Point Schemes,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3223-
Urgent - Credit to Kris on flying LH?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3232-
PPS Value calculated for Non-SQ flights?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3197-
Ex-CGK Promo: Double Miles to MXP / BCN,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3185-
How does gold qualification work?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3156-
Solitaire Membership - service level dropping,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3065-
KF mileage extension query,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3132-
Amending SQ redemption made with BD miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3067-
KF : beyond 50k miles - should I credit to LH ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2767-
77W F/C 861/862 *award UA,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2898-
Added charges for Ticket for change in usage,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3090-
holding silkair business class boarding pass,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3084-
Questions on Upgrade redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3050-
Confusion over B777-300ER Surcharges,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2971-
PPS Club Early Requalification,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2768-
KF Miles and KrisShop,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3007-
PPS God-Like Treatment: Coming to an Airport Near You,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1132-
PPS Value for Codeshare flights,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2904-
Can access lounge on code-share flight?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2847-
Krisflyer and Mileage Plus compared,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1754-
Krisflyer system malfunction?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2850-
Retro claim >6mths,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2770-
Redemption nominees changes questions,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2491-
Middle name??,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2807-
Clarification on KF upgrade,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2774-
Gold to something?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1344-
Double Miles Earned on AMEX for payment of surcharges only?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2457-
How many PPS Value did you get for the first A380 flight?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2508-
KrisFlyer miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2717-
KF Card,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2607-
TPPS:  what it stands for,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2667-
Missing miles on KrisFlyer Amex Gold,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1674-
Does being PPS help on Upgrade from C to F?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2567-
How many miles do you actually need to Elite Gold?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2298-
One way upgrade to Xiamen on MI,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2440-
PPS Leather Luggage tags are back!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/193-
no more birthday gifts,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1940-
"At last, I have the card",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2187-
Getting 3k KF miles instantly,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2236-
earning miles from codesharepartner,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2334-
Krisflyer Replacement card?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2314-
How long does it take for PPS value to post?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2318-
PPS Value has appeared!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1078-
My PPS experience,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2282-
What's your highest miles balance?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2299-
Years Qualified Now Gone from BP?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2181-
LH code share for SQ325/326  SIN-FRA,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2215-
Question: PPS membership year reduced by 1 month,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2121-
Best way to get 19000 miles?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2185-
KrisFlyer miles to upgrade on TG (LHR-BKK) - worth it?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2209-
Saver award upgrade waitlisted,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1889-
Redemption bookings need to be ticketed immediately if confirmed?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2189-
How are/were KF numbers assigned?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2196-
no redemption for suites booking,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2182-
My observations standing at the SKL door,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2119-
PPS Club Changes: The inside story on SIA's thinking,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2117-
change traveling date of redemption ticket?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1089-
No more PPS Sector Points or Miles Reflected,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2008-
KF Changes affecting EG qualification too?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2013-
Upgrade award: can connecting flights be combined?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2114-
Have I done enough?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2009-
Flying SQ again,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2102-
Raffles SKL lounge was bad last night!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2014-
Moving Miles to M n M,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1939-
Will the new PPS qualification criteria actually help me?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1986-
VS and SQ Double Dip,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1998-
Solitaire or Not?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1927-
Last minute PPS run anyone?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1806-
Attention KrisFlyer members in Taiwan,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1931-
Advice needed : waitlisted on SQ38 .,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1890-
about redemptions blocked on 77W...,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1893-
Krisflyer Redemption question,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1887-
Anyone knows how much is the highest total PPS sectors in one qualifying year?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1520-
Guaranteed seat in Y for PPS,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1863-
KrisFlyer miles on partners' various booking classes,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1854-
Do you get worse treatment onboard as a PPS ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/98-
switching your FF program on an issued ticket,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1782-
60th Anniversary gift from PPS Club,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1804-
Earning Krisflyer miles on codeshare flights,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1794-
Quick mileage redemption question,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1761-
4x R/T SIN-KUL in F: VS Gold or LH miles?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1328-
Grand Mercure Hotel Fortune Bangkok,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1362-
Extension of miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1695-
Special treatment by IFS on a Y-class PAX,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1731-
What is benefit for being LPP solitire?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1587-
Loophole ? KF miles with Amex despite cancelling flight ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1324-
BREAKING NEWS: CGK to go on the run of a lifetime!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1052-
One-way upgrade (but no SIN-KUL :( ),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1702-
Lounge access with LH C BP and PPS card,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1694-
Birthday Gift,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1652-
best credit card to get SQ points in Singapore,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1681-
Seeing SQ elite tag outside the usual context,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1462-
Business Class Ticket Redemption (KUL-HKG),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1651-
A Game to Play,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1485-
Give me a hand for waitlisted upgrade booking from LHR.,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1600-
How many LPP around the world?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1580-
HELP!! Advice needed on requalification,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1608-
"SQ Y->C from MAN, more tax collect?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1581-
3 Different SKLs,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1578-
16 days for PPS credits posted after 1 April 2007,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1473-
KrisFlyer now on American Express USA Membership Rewards program,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1551-
PITA PPS Passengers: Views from the Staff,http://www.sqtalk.com/forum/forum/singapore-airlines/all-about-singapore-airlines/1542-
Online Redemption Booking Service Temporarily Unavailable?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1316-
PPS Sectors Reference Thread,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/264-
which flight gives me 3 sectors,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1517-
my own very very small adventure comes to an end,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1423-
Clearing waitlisted Award Ticket,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1493-
KrisFlyer Membership Services calls an EG back! Wow.,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1406-
PPS Lounge Privileges Pertaining to Guests,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1386-
anybody else going?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1337-
question for FT'ers- what would you do?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1349-
Membershipe Card on it way?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1296-
"1,000 bonus miles per night at Hyatt",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1339-
Any chance that my waitlist get cleared?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1288-
Should I give up?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/964-
How many PPS sectors for my OW flights ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1284-
PPS requalification vouchers still here,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1275-
beginner question,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1260-
White PPS Club sticker,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/440-
SQ faces lawsuit over PPS Changes,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1045-
KF and 15% saved for online redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1237-
